ResponseID,EmpID,SurveyWaveID,SurveyLaunchDate,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
RESP-018314,3681,2020-H2,2020-09-01,2020-09-14,4,5,4
RESP-018315,3713,2020-H2,2020-09-01,2020-09-01,4,5,4
RESP-018316,1090,2020-H2,2020-09-01,2020-09-07,4,4,5
RESP-018317,3714,2020-H2,2020-09-01,2020-09-06,4,3,3
RESP-018318,1048,2020-H2,2020-09-01,2020-09-04,4,5,4
RESP-018319,1682,2020-H2,2020-09-01,2020-09-10,5,5,4
RESP-018320,2569,2020-H2,2020-09-01,2020-09-09,5,4,4
RESP-018321,1159,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018322,3810,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018323,2588,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018324,2271,2020-H2,2020-09-01,2020-09-04,4,3,4
RESP-018325,1816,2020-H2,2020-09-01,2020-09-04,3,5,4
RESP-018326,3844,2020-H2,2020-09-01,2020-09-03,3,4,4
RESP-018327,3547,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018328,1450,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018329,3610,2020-H2,2020-09-01,2020-09-01,4,4,3
RESP-018330,1933,2020-H2,2020-09-01,2020-09-10,5,5,5
RESP-018331,1821,2020-H2,2020-09-01,2020-09-04,4,3,4
RESP-018332,1532,2020-H2,2020-09-01,2020-09-05,3,4,4
RESP-018333,2755,2020-H2,2020-09-01,2020-09-04,4,3,4
RESP-018334,2341,2020-H2,2020-09-01,2020-09-09,4,4,3
RESP-018335,3897,2020-H2,2020-09-01,2020-09-08,4,5,4
RESP-018336,3379,2020-H2,2020-09-01,2020-09-07,4,3,4
RESP-018337,1467,2020-H2,2020-09-01,2020-09-12,5,3,3
RESP-018338,1822,2020-H2,2020-09-01,2020-09-10,4,3,3
RESP-018339,3156,2020-H2,2020-09-01,2020-09-06,4,3,3
RESP-018340,3427,2020-H2,2020-09-01,2020-09-04,4,4,3
RESP-018341,3795,2020-H2,2020-09-01,2020-09-06,5,4,3
RESP-018342,2516,2020-H2,2020-09-01,2020-09-02,4,4,3
RESP-018343,3505,2020-H2,2020-09-01,2020-09-06,5,4,5
RESP-018344,3429,2020-H2,2020-09-01,2020-09-01,5,5,4
RESP-018345,3056,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018346,1871,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018347,1432,2020-H2,2020-09-01,2020-09-08,5,5,4
RESP-018348,2389,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018349,3848,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018350,1618,2020-H2,2020-09-01,2020-09-07,3,4,4
RESP-018351,1092,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018352,3894,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018353,1351,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018354,3035,2020-H2,2020-09-01,2020-09-12,5,5,5
RESP-018355,3618,2020-H2,2020-09-01,2020-09-05,5,4,4
RESP-018356,3764,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018357,3054,2020-H2,2020-09-01,2020-09-08,4,5,4
RESP-018358,3638,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018359,2523,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018360,3290,2020-H2,2020-09-01,2020-09-10,5,5,4
RESP-018361,3905,2020-H2,2020-09-01,2020-09-13,4,4,5
RESP-018362,1529,2020-H2,2020-09-01,2020-09-05,4,4,3
RESP-018363,2173,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018364,2289,2020-H2,2020-09-01,2020-09-09,4,5,4
RESP-018365,3010,2020-H2,2020-09-01,2020-09-01,5,4,4
RESP-018366,2481,2020-H2,2020-09-01,2020-09-07,3,4,4
RESP-018367,2725,2020-H2,2020-09-01,2020-09-11,4,5,4
RESP-018368,1110,2020-H2,2020-09-01,2020-09-01,5,4,4
RESP-018369,3843,2020-H2,2020-09-01,2020-09-03,5,5,5
RESP-018370,3200,2020-H2,2020-09-01,2020-09-07,5,4,4
RESP-018371,1657,2020-H2,2020-09-01,2020-09-12,4,4,5
RESP-018372,3109,2020-H2,2020-09-01,2020-09-11,4,5,5
RESP-018373,3444,2020-H2,2020-09-01,2020-09-14,4,3,3
RESP-018374,2046,2020-H2,2020-09-01,2020-09-02,5,5,3
RESP-018375,3827,2020-H2,2020-09-01,2020-09-09,4,5,4
RESP-018376,1053,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018377,1107,2020-H2,2020-09-01,2020-09-03,4,4,3
RESP-018378,2991,2020-H2,2020-09-01,2020-09-07,4,4,3
RESP-018379,1408,2020-H2,2020-09-01,2020-09-04,4,3,4
RESP-018380,2728,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018381,2815,2020-H2,2020-09-01,2020-09-09,4,5,4
RESP-018382,1423,2020-H2,2020-09-01,2020-09-10,5,5,4
RESP-018383,1571,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018384,3626,2020-H2,2020-09-01,2020-09-04,4,5,3
RESP-018385,1035,2020-H2,2020-09-01,2020-09-11,5,5,5
RESP-018386,3190,2020-H2,2020-09-01,2020-09-04,3,5,4
RESP-018387,1632,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018388,2436,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018389,2693,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018390,3594,2020-H2,2020-09-01,2020-09-05,5,5,4
RESP-018391,1436,2020-H2,2020-09-01,2020-09-12,3,3,3
RESP-018392,1318,2020-H2,2020-09-01,2020-09-03,4,3,4
RESP-018393,3435,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018394,1922,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018395,1489,2020-H2,2020-09-01,2020-09-02,5,4,4
RESP-018396,2973,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018397,3128,2020-H2,2020-09-01,2020-09-08,4,3,4
RESP-018398,1340,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018399,1770,2020-H2,2020-09-01,2020-09-11,4,4,3
RESP-018400,1167,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018401,2123,2020-H2,2020-09-01,2020-09-05,5,4,4
RESP-018402,3362,2020-H2,2020-09-01,2020-09-11,3,4,3
RESP-018403,2318,2020-H2,2020-09-01,2020-09-07,4,3,4
RESP-018404,2361,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018405,2096,2020-H2,2020-09-01,2020-09-14,5,4,4
RESP-018406,2109,2020-H2,2020-09-01,2020-09-08,4,5,3
RESP-018407,2775,2020-H2,2020-09-01,2020-09-04,4,4,3
RESP-018408,1250,2020-H2,2020-09-01,2020-09-05,3,4,3
RESP-018409,3704,2020-H2,2020-09-01,2020-09-14,4,3,4
RESP-018410,1958,2020-H2,2020-09-01,2020-09-09,5,5,4
RESP-018411,1147,2020-H2,2020-09-01,2020-09-05,4,4,3
RESP-018412,3884,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018413,2209,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018414,2719,2020-H2,2020-09-01,2020-09-12,4,3,4
RESP-018415,2956,2020-H2,2020-09-01,2020-09-06,4,4,3
RESP-018416,3697,2020-H2,2020-09-01,2020-09-12,3,4,3
RESP-018417,2048,2020-H2,2020-09-01,2020-09-01,4,4,5
RESP-018418,3710,2020-H2,2020-09-01,2020-09-02,5,4,4
RESP-018419,2561,2020-H2,2020-09-01,2020-09-01,4,3,4
RESP-018420,2221,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018421,2117,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018422,2702,2020-H2,2020-09-01,2020-09-11,4,4,3
RESP-018423,3821,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018424,2978,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018425,3209,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018426,3223,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018427,3252,2020-H2,2020-09-01,2020-09-10,3,3,4
RESP-018428,2767,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018429,2067,2020-H2,2020-09-01,2020-09-13,5,5,4
RESP-018430,2074,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018431,2585,2020-H2,2020-09-01,2020-09-10,4,5,4
RESP-018432,3561,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018433,2025,2020-H2,2020-09-01,2020-09-09,5,4,4
RESP-018434,3998,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018435,3911,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018436,2153,2020-H2,2020-09-01,2020-09-13,4,5,3
RESP-018437,2628,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018438,3224,2020-H2,2020-09-01,2020-09-13,4,5,3
RESP-018439,1072,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018440,1313,2020-H2,2020-09-01,2020-09-04,4,4,3
RESP-018441,1448,2020-H2,2020-09-01,2020-09-12,3,4,3
RESP-018442,3002,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018443,3913,2020-H2,2020-09-01,2020-09-04,5,4,4
RESP-018444,1469,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018445,2225,2020-H2,2020-09-01,2020-09-13,4,5,4
RESP-018446,3038,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018447,2042,2020-H2,2020-09-01,2020-09-14,5,5,4
RESP-018448,2161,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018449,3711,2020-H2,2020-09-01,2020-09-05,3,4,4
RESP-018450,2119,2020-H2,2020-09-01,2020-09-01,4,4,3
RESP-018451,2651,2020-H2,2020-09-01,2020-09-02,5,4,4
RESP-018452,2867,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018453,3185,2020-H2,2020-09-01,2020-09-10,3,4,4
RESP-018454,1013,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018455,2079,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018456,1676,2020-H2,2020-09-01,2020-09-09,5,4,4
RESP-018457,2594,2020-H2,2020-09-01,2020-09-05,5,4,5
RESP-018458,3637,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018459,1307,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018460,1344,2020-H2,2020-09-01,2020-09-02,4,3,4
RESP-018461,2826,2020-H2,2020-09-01,2020-09-12,4,4,3
RESP-018462,3497,2020-H2,2020-09-01,2020-09-06,5,5,4
RESP-018463,2277,2020-H2,2020-09-01,2020-09-13,5,5,4
RESP-018464,3456,2020-H2,2020-09-01,2020-09-09,5,4,4
RESP-018465,3600,2020-H2,2020-09-01,2020-09-07,4,3,4
RESP-018466,1255,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018467,2459,2020-H2,2020-09-01,2020-09-14,4,4,3
RESP-018468,3612,2020-H2,2020-09-01,2020-09-11,3,3,4
RESP-018469,3240,2020-H2,2020-09-01,2020-09-04,4,4,3
RESP-018470,2570,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018471,1149,2020-H2,2020-09-01,2020-09-05,3,4,4
RESP-018472,1750,2020-H2,2020-09-01,2020-09-10,4,3,4
RESP-018473,1747,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018474,1734,2020-H2,2020-09-01,2020-09-14,4,4,3
RESP-018475,2869,2020-H2,2020-09-01,2020-09-07,5,5,5
RESP-018476,1177,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018477,2039,2020-H2,2020-09-01,2020-09-06,4,4,3
RESP-018478,2572,2020-H2,2020-09-01,2020-09-01,4,5,3
RESP-018479,1758,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018480,3621,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018481,2083,2020-H2,2020-09-01,2020-09-01,4,5,4
RESP-018482,1394,2020-H2,2020-09-01,2020-09-06,5,5,3
RESP-018483,2659,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018484,2791,2020-H2,2020-09-01,2020-09-05,3,3,4
RESP-018485,2558,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018486,3342,2020-H2,2020-09-01,2020-09-01,4,4,4
RESP-018487,3836,2020-H2,2020-09-01,2020-09-06,4,5,5
RESP-018488,1696,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018489,2501,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018490,2187,2020-H2,2020-09-01,2020-09-13,5,4,4
RESP-018491,3571,2020-H2,2020-09-01,2020-09-07,5,4,4
RESP-018492,2584,2020-H2,2020-09-01,2020-09-07,5,4,5
RESP-018493,2189,2020-H2,2020-09-01,2020-09-03,3,4,4
RESP-018494,3143,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018495,3303,2020-H2,2020-09-01,2020-09-09,4,3,3
RESP-018496,3249,2020-H2,2020-09-01,2020-09-10,5,4,3
RESP-018497,2568,2020-H2,2020-09-01,2020-09-02,4,5,4
RESP-018498,3293,2020-H2,2020-09-01,2020-09-07,4,4,3
RESP-018499,2855,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018500,2129,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018501,3585,2020-H2,2020-09-01,2020-09-07,4,4,3
RESP-018502,1033,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018503,1403,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018504,2809,2020-H2,2020-09-01,2020-09-14,5,5,4
RESP-018505,2962,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018506,1230,2020-H2,2020-09-01,2020-09-08,5,4,5
RESP-018507,2933,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018508,2406,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018509,2475,2020-H2,2020-09-01,2020-09-14,5,4,4
RESP-018510,2688,2020-H2,2020-09-01,2020-09-11,4,5,3
RESP-018511,2457,2020-H2,2020-09-01,2020-09-08,3,4,4
RESP-018512,3397,2020-H2,2020-09-01,2020-09-07,5,5,4
RESP-018513,2130,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018514,2366,2020-H2,2020-09-01,2020-09-04,5,4,4
RESP-018515,3749,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018516,1169,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018517,1840,2020-H2,2020-09-01,2020-09-02,4,4,3
RESP-018518,1830,2020-H2,2020-09-01,2020-09-06,4,4,3
RESP-018519,3536,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018520,2326,2020-H2,2020-09-01,2020-09-05,5,4,5
RESP-018521,2480,2020-H2,2020-09-01,2020-09-07,4,5,5
RESP-018522,2261,2020-H2,2020-09-01,2020-09-04,5,4,4
RESP-018523,3765,2020-H2,2020-09-01,2020-09-01,5,5,3
RESP-018524,2792,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018525,1757,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018526,1380,2020-H2,2020-09-01,2020-09-13,4,4,5
RESP-018527,1602,2020-H2,2020-09-01,2020-09-14,5,4,4
RESP-018528,3521,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018529,1492,2020-H2,2020-09-01,2020-09-08,5,4,4
RESP-018530,3707,2020-H2,2020-09-01,2020-09-11,5,4,4
RESP-018531,2852,2020-H2,2020-09-01,2020-09-08,4,5,3
RESP-018532,1198,2020-H2,2020-09-01,2020-09-08,5,4,4
RESP-018533,2533,2020-H2,2020-09-01,2020-09-13,5,4,5
RESP-018534,2559,2020-H2,2020-09-01,2020-09-02,5,5,4
RESP-018535,1968,2020-H2,2020-09-01,2020-09-07,4,3,3
RESP-018536,3484,2020-H2,2020-09-01,2020-09-04,4,5,4
RESP-018537,3095,2020-H2,2020-09-01,2020-09-10,5,4,3
RESP-018538,1546,2020-H2,2020-09-01,2020-09-09,4,5,3
RESP-018539,1451,2020-H2,2020-09-01,2020-09-08,4,4,5
RESP-018540,3660,2020-H2,2020-09-01,2020-09-05,5,4,4
RESP-018541,3815,2020-H2,2020-09-01,2020-09-01,4,4,4
RESP-018542,1128,2020-H2,2020-09-01,2020-09-13,4,4,4
RESP-018543,3545,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018544,1579,2020-H2,2020-09-01,2020-09-10,4,5,3
RESP-018545,3950,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018546,1385,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018547,1374,2020-H2,2020-09-01,2020-09-10,5,5,4
RESP-018548,2184,2020-H2,2020-09-01,2020-09-02,3,4,4
RESP-018549,3184,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018550,1378,2020-H2,2020-09-01,2020-09-08,4,5,4
RESP-018551,3491,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018552,3220,2020-H2,2020-09-01,2020-09-04,5,3,3
RESP-018553,1843,2020-H2,2020-09-01,2020-09-04,4,3,3
RESP-018554,2004,2020-H2,2020-09-01,2020-09-03,5,4,4
RESP-018555,2802,2020-H2,2020-09-01,2020-09-12,4,5,4
RESP-018556,3969,2020-H2,2020-09-01,2020-09-12,5,5,3
RESP-018557,2750,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018558,1120,2020-H2,2020-09-01,2020-09-04,5,4,3
RESP-018559,2408,2020-H2,2020-09-01,2020-09-02,5,4,4
RESP-018560,3852,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018561,2885,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018562,1007,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018563,1458,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018564,1324,2020-H2,2020-09-01,2020-09-07,5,4,4
RESP-018565,2976,2020-H2,2020-09-01,2020-09-10,4,4,3
RESP-018566,3799,2020-H2,2020-09-01,2020-09-06,5,5,4
RESP-018567,1232,2020-H2,2020-09-01,2020-09-12,5,5,4
RESP-018568,1419,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018569,2637,2020-H2,2020-09-01,2020-09-12,5,5,5
RESP-018570,1101,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018571,1214,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018572,2470,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018573,3055,2020-H2,2020-09-01,2020-09-02,5,5,4
RESP-018574,1284,2020-H2,2020-09-01,2020-09-11,3,4,3
RESP-018575,2614,2020-H2,2020-09-01,2020-09-09,4,3,3
RESP-018576,1759,2020-H2,2020-09-01,2020-09-10,4,4,3
RESP-018577,3926,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018578,3830,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018579,1392,2020-H2,2020-09-01,2020-09-06,4,3,3
RESP-018580,2765,2020-H2,2020-09-01,2020-09-13,4,5,5
RESP-018581,2579,2020-H2,2020-09-01,2020-09-02,5,5,4
RESP-018582,2886,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018583,1573,2020-H2,2020-09-01,2020-09-01,5,5,5
RESP-018584,1719,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018585,2539,2020-H2,2020-09-01,2020-09-09,5,4,4
RESP-018586,1172,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018587,1345,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018588,1044,2020-H2,2020-09-01,2020-09-10,4,5,3
RESP-018589,3689,2020-H2,2020-09-01,2020-09-13,5,5,5
RESP-018590,3400,2020-H2,2020-09-01,2020-09-04,5,5,4
RESP-018591,2314,2020-H2,2020-09-01,2020-09-11,5,4,4
RESP-018592,3639,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018593,3645,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018594,1279,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018595,3150,2020-H2,2020-09-01,2020-09-01,5,5,3
RESP-018596,3574,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018597,3596,2020-H2,2020-09-01,2020-09-06,4,5,3
RESP-018598,3439,2020-H2,2020-09-01,2020-09-04,4,4,4
RESP-018599,3338,2020-H2,2020-09-01,2020-09-01,5,4,4
RESP-018600,3677,2020-H2,2020-09-01,2020-09-12,4,5,4
RESP-018601,3168,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018602,3009,2020-H2,2020-09-01,2020-09-06,5,4,4
RESP-018603,1965,2020-H2,2020-09-01,2020-09-06,5,4,3
RESP-018604,1771,2020-H2,2020-09-01,2020-09-07,4,4,3
RESP-018605,3691,2020-H2,2020-09-01,2020-09-02,5,3,4
RESP-018606,3330,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018607,2861,2020-H2,2020-09-01,2020-09-04,4,5,4
RESP-018608,3140,2020-H2,2020-09-01,2020-09-02,4,5,4
RESP-018609,2177,2020-H2,2020-09-01,2020-09-10,3,3,4
RESP-018610,2342,2020-H2,2020-09-01,2020-09-12,4,3,4
RESP-018611,2110,2020-H2,2020-09-01,2020-09-05,4,4,3
RESP-018612,3944,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018613,3476,2020-H2,2020-09-01,2020-09-01,4,4,4
RESP-018614,1944,2020-H2,2020-09-01,2020-09-05,5,5,3
RESP-018615,3988,2020-H2,2020-09-01,2020-09-08,5,5,5
RESP-018616,3850,2020-H2,2020-09-01,2020-09-04,5,5,4
RESP-018617,1893,2020-H2,2020-09-01,2020-09-02,4,5,3
RESP-018618,1928,2020-H2,2020-09-01,2020-09-03,4,3,4
RESP-018619,1304,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018620,2312,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018621,2414,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018622,1389,2020-H2,2020-09-01,2020-09-14,5,5,4
RESP-018623,1604,2020-H2,2020-09-01,2020-09-14,4,5,5
RESP-018624,1358,2020-H2,2020-09-01,2020-09-14,4,5,5
RESP-018625,1510,2020-H2,2020-09-01,2020-09-08,5,4,4
RESP-018626,3534,2020-H2,2020-09-01,2020-09-09,4,5,4
RESP-018627,2662,2020-H2,2020-09-01,2020-09-03,5,5,5
RESP-018628,2036,2020-H2,2020-09-01,2020-09-09,5,4,5
RESP-018629,3163,2020-H2,2020-09-01,2020-09-10,5,4,4
RESP-018630,3506,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018631,3734,2020-H2,2020-09-01,2020-09-12,4,4,3
RESP-018632,1171,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018633,3111,2020-H2,2020-09-01,2020-09-05,5,5,4
RESP-018634,3636,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018635,1259,2020-H2,2020-09-01,2020-09-12,4,4,4
RESP-018636,2483,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018637,1455,2020-H2,2020-09-01,2020-09-02,5,3,3
RESP-018638,2098,2020-H2,2020-09-01,2020-09-11,3,4,4
RESP-018639,1067,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018640,2846,2020-H2,2020-09-01,2020-09-03,4,5,4
RESP-018641,3676,2020-H2,2020-09-01,2020-09-03,4,4,4
RESP-018642,3824,2020-H2,2020-09-01,2020-09-14,4,4,4
RESP-018643,2148,2020-H2,2020-09-01,2020-09-13,5,4,4
RESP-018644,1906,2020-H2,2020-09-01,2020-09-12,4,5,4
RESP-018645,1466,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018646,1474,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018647,2768,2020-H2,2020-09-01,2020-09-12,5,4,4
RESP-018648,1130,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018649,3954,2020-H2,2020-09-01,2020-09-13,5,5,4
RESP-018650,3221,2020-H2,2020-09-01,2020-09-07,4,5,4
RESP-018651,1813,2020-H2,2020-09-01,2020-09-14,4,5,4
RESP-018652,3098,2020-H2,2020-09-01,2020-09-04,3,4,3
RESP-018653,1792,2020-H2,2020-09-01,2020-09-06,4,4,4
RESP-018654,2223,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018655,3234,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018656,2068,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018657,3329,2020-H2,2020-09-01,2020-09-01,4,3,4
RESP-018658,3653,2020-H2,2020-09-01,2020-09-02,4,4,4
RESP-018659,2033,2020-H2,2020-09-01,2020-09-05,5,4,4
RESP-018660,3687,2020-H2,2020-09-01,2020-09-08,5,5,3
RESP-018661,2827,2020-H2,2020-09-01,2020-09-04,4,3,5
RESP-018662,2472,2020-H2,2020-09-01,2020-09-05,5,5,4
RESP-018663,1136,2020-H2,2020-09-01,2020-09-03,5,4,4
RESP-018664,1083,2020-H2,2020-09-01,2020-09-12,5,4,4
RESP-018665,2202,2020-H2,2020-09-01,2020-09-11,5,5,4
RESP-018666,1941,2020-H2,2020-09-01,2020-09-10,4,4,4
RESP-018667,2968,2020-H2,2020-09-01,2020-09-14,4,5,4
RESP-018668,1069,2020-H2,2020-09-01,2020-09-05,4,4,4
RESP-018669,1935,2020-H2,2020-09-01,2020-09-04,5,5,4
RESP-018670,3744,2020-H2,2020-09-01,2020-09-08,5,5,4
RESP-018671,3241,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018672,2468,2020-H2,2020-09-01,2020-09-01,5,5,4
RESP-018673,3996,2020-H2,2020-09-01,2020-09-07,5,4,4
RESP-018674,2717,2020-H2,2020-09-01,2020-09-11,3,5,4
RESP-018675,3712,2020-H2,2020-09-01,2020-09-11,4,4,4
RESP-018676,2026,2020-H2,2020-09-01,2020-09-13,4,4,3
RESP-018677,3665,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018678,3124,2020-H2,2020-09-01,2020-09-08,4,5,4
RESP-018679,2395,2020-H2,2020-09-01,2020-09-06,4,5,4
RESP-018680,1461,2020-H2,2020-09-01,2020-09-04,5,4,4
RESP-018681,1316,2020-H2,2020-09-01,2020-09-14,5,4,4
RESP-018682,1575,2020-H2,2020-09-01,2020-09-12,4,4,3
RESP-018683,2127,2020-H2,2020-09-01,2020-09-08,5,4,4
RESP-018684,3370,2020-H2,2020-09-01,2020-09-09,4,5,4
RESP-018685,1442,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018686,3530,2020-H2,2020-09-01,2020-09-10,5,5,4
RESP-018687,3839,2020-H2,2020-09-01,2020-09-08,4,5,5
RESP-018688,1114,2020-H2,2020-09-01,2020-09-12,4,5,4
RESP-018689,3071,2020-H2,2020-09-01,2020-09-08,4,4,4
RESP-018690,2071,2020-H2,2020-09-01,2020-09-14,4,5,3
RESP-018691,1285,2020-H2,2020-09-01,2020-09-09,4,4,4
RESP-018692,3265,2020-H2,2020-09-01,2020-09-01,4,4,4
RESP-018693,2578,2020-H2,2020-09-01,2020-09-10,5,4,4
RESP-018694,1331,2020-H2,2020-09-01,2020-09-07,4,4,4
RESP-018695,2551,2020-H2,2020-09-01,2020-09-09,4,3,4
RESP-018696,3310,2020-H2,2020-09-01,2020-09-04,5,5,4
RESP-018697,1121,2020-H2,2020-09-01,2020-09-07,4,4,3
RESP-018698,2163,2020-H2,2020-09-01,2020-09-05,5,5,4
RESP-018699,3237,2020-H2,2020-09-01,2020-09-05,5,5,4
RESP-018700,3087,2020-H2,2020-09-01,2020-09-09,5,4,4
